username,timestamp,likes,komentar
bulangsjaya_cctv,11/2/2026, 09.44.56,0,"😂 sudah umum itu pak. Ini berhubung bpk aja dipidanakan makanya bs ketahuan. Yg namanya pengadaan y seperti itu YTTA, dilanjut pak integritasnya. Buat pemangku jabatan di bidang apa saja ditunggu aja waktunya semoga aman.."
wahyu.desains,11/2/2026, 09.32.48,0,"titik terang"
oschaoschaos,11/2/2026, 09.30.34,0,"Bererti maling sendal maling motor kalo menyerahkan barang nya bisa bebas pasal?"
letspow_94,11/2/2026, 09.26.05,0,"Waow Nama2 Mayoritas Yg Islamic sekali ges"
dodyhere,11/2/2026, 09.25.58,0,"Bismillah, semoga keadilan cepat terwujud, Aamiin 🤲"
yantok41,11/2/2026, 09.22.19,0,"😂😂😂😂😂"
larasati_isfia,11/2/2026, 09.22.08,0,"😮😮😮😮😮"
my.footstep15,11/2/2026, 09.21.14,0,"Pelaku sebenarnya manusiakah"
lintanqfp,11/2/2026, 09.20.56,0,"Yahhh yg kecil2nya doang yg diusut detail, keatasnya donggg"
vin_rivaldy,11/2/2026, 09.10.38,0,"Masa iya terkejut 😂"
arifin_lights,11/2/2026, 08.57.12,0,"Mulai dari recehan dlu di ungkap, selanjutnya kakapnya, semoga terang benderang terungkap namanya"
liv.liviart,11/2/2026, 08.47.12,0,"Pada kaget ini teh?"
angellitarisa,11/2/2026, 08.44.06,0,"brati abis ini Nadiem bebas kan?"
teguhgustianaa,11/2/2026, 08.43.31,0,"Semangat pak 🔥🔥"
irwangafoer,11/2/2026, 08.37.40,0,"Freedom for pak Nadiem...❤️❤️❤️"
pendekar.bisnis,11/2/2026, 08.29.28,0,"prihatin. tokoh nasional seperti ini"
danisetyawan29,11/2/2026, 08.26.00,0,"Usut tuntas ke akar akarnya penerima uang panas 🔥🔥🔥"
shinta._bela,11/2/2026, 08.20.54,0,"Liat wajahnya aja ketara beliau orang baik, liat orang jujur di gituin sedih bngt dan kita ga bisa apa² cuma bisa bantu do'a. pak semoga segera ke temu titik terangnya dan semoga kebenaran segera terungkap Aamiin sedih bngt liat negara ini😭😭😭"
endah_rahma,11/2/2026, 08.15.12,0,"😢🔥miris dengarnya, kongkalikong ujung2 nya mas mentri jdi korban dari anak buah gila uang, smg keadilan bertindak"
zackraj,11/2/2026, 08.06.38,0,"GAK MASUK AKAL."
nix.inv,11/2/2026, 07.20.13,0,"lah jokowinya mana yg sudah disebut2 terlibat"
lalunatyana,11/2/2026, 07.12.40,0,"Bu susi pudjiastuti be like : I've been there bro. Makanya saya senang kena resuffle 😂"
andi_siswanto0393,11/2/2026, 07.06.12,0,"Emang begitu mental2 pejabat di bawah Mentri"
immtliftth,11/2/2026, 07.00.43,0,"pusiiinggg😵‍💫"
__vesallllllllllamerda,11/2/2026, 06.54.40,0,"Emang suka banget kriminalisasi org pinter"
dr_vegapunk98,11/2/2026, 06.19.50,0,"Wkwk dari awal gk mau ngejudge nadim. Karena aneh aja orang yg dulu CEO gojek tapi tergiur sama uang di pemerintahan. Dan banyak kasus orang yg gk korupsi tapi dituduh korupsi karena dijebak. Eh bener aja 😂"
suryawdyprtm,11/2/2026, 06.16.53,0,"Hmmm bisa jadi itu big boss nya emang ga terima duit, tapi Terima eyang lain bisalah, eksposur misalnya dari G**g** atau lainnya, karena kalo duit ya memang kroco-kroco aja yang butuh😂😂😂😂 #Negerimafia #darirakyatuntukpenguasa"
cery_riksanegri,11/2/2026, 06.15.17,0,"Hati2 dengan.. uang.. hati2 dengan pemberian... hati2 dengan kata ""rejeki"".. telusuri sumbernya... jangan polos jangan terbuai.. kita bisa celaka hanya karena sebuah laptop... 😔🥺"
fembi_batra,11/2/2026, 05.59.07,0,"Kasian dari nomer 3 ke 12 .. duit nggak seberapa, hidup nggak tenang 😂"
joehann_official,11/2/2026, 05.47.43,0,"Gak kaget. Semuanya keturunan Bangsat"
trionorinadi,11/2/2026, 05.47.05,0,"Itulah sistem tender yg ada di pengadaan dalam lingkup pemerintah selama ini! Dan sangatlah tidak mungkin seorang menteri atau pejabat terkait tidak tahu menahu apa yg terjadi dibawahnya! Itu omong kosong!!! Mengapa!!!! Karena dia pasti tahu bagaimana cara sistem tender pemerintah!!! Apa yg akan terjadi & siapa saja yg akan terlibat!!! Dan jika dia sama sekali tidak tahu menahu apa yg terjadi dibawahnya.... Pantas saja sekian juta anak didik Indonesia selama 1 dekade menjadi tidak bisa baca tulis & berhitung!!! 🤮"
mamamiauw_is_wida,11/2/2026, 05.44.50,0,"RESET INDONESIA!!!"
bash_sdm,11/2/2026, 05.44.24,0,"Bajingan mirip spt ini buanyak di negeri ini....belum ketahuan aja"
weliinstagrm,11/2/2026, 05.01.32,0,"semoga segera tuntas siapa yg berbuat jahat disini"
mursa_r7,11/2/2026, 04.32.28,0,"Orang baik dan jujur harus dimenangkan dan pasti akan menang. 🔥❤️"
mjamilasfihani,11/2/2026, 02.25.32,0,"Google be like : ""geli"" ngab"
faisaaaal.e,11/2/2026, 00.22.48,0,"GILAAAAAA GILAAAAAAAAAAAA"
agung_yasashii,10/2/2026, 23.46.41,0,"Tidak ada sanksi pidananya kah para penerima gratifikasi? Kacau negeri ini...!"
nicqia,10/2/2026, 23.26.29,0,"MBG kapan di kulik?"
tmmymaulana,10/2/2026, 23.01.12,0,"bener-bener aneh, justru malah pak Nadiem yang ditersangkakan, padahal beliau tidak dapat aliran dana sepeserpun. Allah tidak tidur, tidak diam, dan maha tahu segalanya pak. Semoga bapak mendapatkan hak dan keadilan yang direnggut dari bapak."
rizard___,10/2/2026, 22.55.43,0,"Pak Wahyu Haryadi wah parah pak masa bapak cuma 35jt pak . Kacau ya pak 😂"
ekomasihoke,10/2/2026, 22.54.32,0,"Masih percaya hukum? Dan keadilan?"
rf_yandy,10/2/2026, 22.36.21,0,"Kayaknya bukan anak buah bapak doang deh yg main belakang"
kingsman_indigo,10/2/2026, 22.09.44,0,"Kalo masih nanya kenapa negara ini sulit maju, nah ini jawabannya ya guys. 🙏"
gilangultra,10/2/2026, 22.03.42,0,"Bayangin masih banyak sekali perilaku korup di negeri ini yg dilakukan oleh pejabat dan aparat.. cm sampai sekarang pelaku² masih bebas bersenang² seolah² perilaku busuk tersebut lumrah..😂😂😂"
williammoeda,10/2/2026, 21.27.53,0,"Ternyata banyak pemeran di belakang layar. Dan buang handuk kepada bos gojek"
dhnrzpr,10/2/2026, 21.00.19,0,"wow"
acn14_,10/2/2026, 20.55.29,0,"Lah kan situ menterinya 😂"
r2_soccer_354_original,10/2/2026, 20.49.04,0,"Pejabat maling"
kyooktavian,10/2/2026, 20.40.02,0,"Tangkepin semuanya"
ichsanctuary,10/2/2026, 20.20.07,0,"Semua proyek ada kemungkinan begini semua berarti ya?"
bayunomics,10/2/2026, 20.06.19,0,"sekelas CEO itu orangnya cerdas, apalagi mulai dari bawah perusahaannya, dan biasanya ada insting tau apa yg terjadi 😄"
isnan_nugroho,10/2/2026, 19.56.35,0,"Mulyono"
isnan_nugroho,10/2/2026, 19.56.15,0,"Bagus sebut aja semua"
renirisawati,10/2/2026, 19.49.01,0,"Jd jgn heran ya guys banyak org yg kerja jadi ASN tp hidupnya foya2"
silentsipsjournal,10/2/2026, 19.46.54,0,"Bebaskan Nadiem !"
sdci_safetydriving,10/2/2026, 19.37.37,0,"Penegak hukum pasti punya bukti2 kuat 👍🏾"
merotoli,10/2/2026, 19.13.49,0,"Negara kontol 😂😂😂.... gk ad yg bisa di banggain selain korupsi😂😂😂... kontol"
agungjuliansyah,10/2/2026, 19.05.54,0,"yang harusnya saksi jadi tersangka, yg  harusnya tersangka malah jadi saksi 😩"
blessingfortuneclothing,10/2/2026, 18.47.29,0,"@prabowo @gibran_rakabuming @jokowi"
tamp2.first,10/2/2026, 18.41.07,0,"BERSIHKAN SEMUA ATAU SEMAKIN HANCUR @prabowo @gibran_rakabuming 💪🇲🇨💪"
unomardiono,10/2/2026, 18.28.04,0,"."
zoezoewrld30,10/2/2026, 18.05.44,0,"audit semua pak, sekalian ketuanya audit. walauu tak tersentuh itu ya. tp Allah bersama bapak"
maureen.frances.14,10/2/2026, 17.36.11,0,"Amin Amin....."
akangpepep,10/2/2026, 17.28.18,0,"Kalimatnya enteng bener ""ada rezeki uang dari pengadaan chromebook""👏👏"
ayoe7788,10/2/2026, 17.16.08,0,"semoga segera terungkap🔥🔥"
hengki.alfha,10/2/2026, 16.45.06,0,"INI ADA REZEKI UANG DARI PENGADAAN, serius manusia2 maling di kantoran banyak yg menganggap itu REZEKI loh faktanya gitu. Mental korup 😢😢"
gemini_ng_,10/2/2026, 16.42.32,0,"😢"
r_cecil_v,10/2/2026, 16.42.23,0,"Jngankan chromebook yg skrng aja MBG jga bnyk pemainnya😂"
sigitsusanto071gmail,10/2/2026, 16.27.05,0,"Waspada terhadap pemerintahan pemimpin BODOH, MUNAFIK, antek asing."
vicvictoor,10/2/2026, 15.37.15,0,"Brarti yg main kan orang bawahannya dia... Kasian beliau, ditusuk dari belakang...."
hikmawati.fisika,10/2/2026, 15.28.36,0,"Jadikan tersangka semua ! Uang rakyat itu 😢, orang kexil mau dapet 10rb aja harus jualan, harus mulung dulu😢."
echi_ajaaaaaa,10/2/2026, 15.28.03,0,"Laaa yg ngga makan uang haram malah di suruh nanggung dosa 🤔"
sisiliaborhom,10/2/2026, 14.24.41,0,"buyarin ajalah yg namanya Legal Circle ( Kejaksaan, Mahkama Agung,,,Polisi, Pengadilan atau apalah ) wes jelas jelas ini bukti suap,,,,kok iso yah yg tertuduh malah bukan pelaku#Konoha Konoha Ancuk😡😡😡"
diah3mawardi,10/2/2026, 14.24.10,0,"Beliau kan pintar , masak dikibulin anak buah, ngk percaya juga 😄"
diah3mawardi,10/2/2026, 14.22.47,0,"Makanya klu jd pimpinan ngecek kerjaan bawahan … Anda kan digaji negara , sekrg tangungjawab lah … Klu merasa tdk bs ngurus kerjaan , ngapain diterima jabatan mentri .."
kreator_keadilan,10/2/2026, 13.58.05,0,"Hidup Jokowi... 3x😂"
adenarisuji_agus,10/2/2026, 13.56.47,0,"Aamiin. Sht sll pak. Semangat"
deesetofficial,10/2/2026, 13.55.40,0,"💔💔💔💔💔 dzolim lu semua"
yuckfoo2022,10/2/2026, 13.00.02,0,"Ini baru 1 kementerian ...INGAT BARU SATU KEMENTERIAN ANJEEEENGGGKK 😂😂😂"
twinkies_62,10/2/2026, 12.51.06,0,"RUSAK NEGARA INI RUSAK !!! HAL HAL YANG HARUSNYA MENUNJANG SUMBER DAYA MANUSIA MALAH DI KORUPSI DEMI KEPENTINGAN PRIBADI !!!!"
hendiprabowo04,10/2/2026, 12.49.08,0,"Kementrian asli nya pada kaya raya petinggi nya ..yg kena imbas nya Mentri. Ngapain pak Nadiem korupsi yg punya gojek aja ituh dia founder nya"
armanhakim81,10/2/2026, 12.44.14,0,"setoran ke JOKOWi kok gak diungkapkan .....berapa Trilyun?"
suhadimukhan,10/2/2026, 12.32.47,0,"Semoga Allah melindungi yang tidak bersalah. Semoga pengadilan menghukum dengan seadil adilnya."
neeva131,10/2/2026, 12.22.02,0,"ngeri2 sedap ..anak buah yg kenyang tdk kena sanksi hukum ...pejabat nya yg ga tau apa2 malah tersangka...hebat tenan hukum di negeri ini ...gmn cara kerja org2 yg menyelidiki kasus ini ...panggil dah detektif konan..."
hw_doctors,10/2/2026, 12.17.22,0,"SI BURHANUDIN GA BANTU BUAT UNGKAP SAMPE JOKOWI....AH CEMEN KEJAGUNG TUH"
tiur_magdalenaa,10/2/2026, 12.08.35,0,"Habisin para koruptor dan penerima integritasnya"
fikry_anbiya,10/2/2026, 12.06.31,0,"segitu doank gratifikasinya?? ah nanti tipu tipu.. terus pak nadiem gak tau?? bisa iya bisa enggak sih.."
ppitmd_,10/2/2026, 11.59.44,0,"Keserakahan itu menghancurkan jiwa secara nyata"
sadamhidayat27,10/2/2026, 11.54.14,0,"Ngeri dari atas sampe bawah terlibat sudah darurat korupsi negara kita"
wahid_its6,10/2/2026, 11.52.19,0,"Kasihan..diboongi anak buahnya.."
andrearyanta,10/2/2026, 11.45.53,0,"Begitulah gambaran instansi di indonesia"
marbun_x80,10/2/2026, 11.40.37,0,"👏👏👏👏👏🔥"
triasaprilian,10/2/2026, 11.37.12,0,"Apesnya: Nadiem blm paham bgt ""intrik politik"" di lingkungan pemerintahan yg sudah lazim dilakukan ""bertahun²"", tp udah main terima jabatan aja 😆"
iskandarjet,10/2/2026, 11.37.10,0,"Fee = korupsi"
akim.ortega.5,10/2/2026, 11.34.22,0,"Korupsi sudah berakar pasti menjadi virus di tempat itu, harus di Reformasi semua."
yohanes_prasetyo,10/2/2026, 11.24.14,0,"Boleh ngomong kasar ga sih? Woi INDONESIA, mau sampai kapan? Mau protes, sepertinya bakal dipenjara."
cahaya_keabadian23,10/2/2026, 11.10.18,0,"Nanti akan ada amnesti dari presiden. Tenang saja."
joycelengkong,10/2/2026, 11.03.09,0,"Tuhan lah pembela Pak Nadiem ... semangat berjuang  kebenaran harus dinyatakan GBU ❤️🙏"
nengwinda_,10/2/2026, 10.58.56,0,"Kalo kuasa hukumnya hotman paris hobi nyogok jaksa beda cerita"
jowehanes_,10/2/2026, 10.55.31,0,"Yg korupsi masukin 1 sell bakar di depan dpt dan instansi pemerintah biar mereka SADAR 🔥🔥🔥"
ffffff_12390,10/2/2026, 10.55.10,0,"Astaghfirullah 😢"
kang_zay01,10/2/2026, 10.52.28,0,"Yg 50 juta itu kasian banget dah 😂"
hello_romifrans,10/2/2026, 10.21.57,0,"Jadi nadiem ini di jadikan tumbal korupsi, jahatt ya. Nanti di akhirat di balas yg lebih lagi di dunia 🔥🔥 semangatt pak nadim smg selesai masalahnya"
fathurhomadhoni,10/2/2026, 09.59.33,0,"Gila, seh iki."
agus.ajl,10/2/2026, 09.53.56,0,"Org baik susah hidup di indo"
pena_rachma,10/2/2026, 09.49.50,0,"Dari awal emang aku dah tau kalau beliau g terlibat, sehat selalu ya Pak, kami mendoakanmu"
mhmmdtajuddin,10/2/2026, 09.26.59,0,"@prabowo @gibran_rakabuming pak presiden dan mas wakil presiden, minta tolong 🙏 dengan rasa hormat saya 🙏❤️"
gloomreact,10/2/2026, 09.20.09,0,"Nadiem nadiem. Harusnya lu nolak jd menteri nya si penipu"
daniandri_,10/2/2026, 09.03.41,0,"kok banyak banget bangsat di negara kita tercinta ini. ini baru chromebook. belum ikn sama kereta cepat. ehh"
f3ry_09,10/2/2026, 08.45.15,0,"Apa iya nadiem tdk mendapatkan 😂😂"
egretsagita,10/2/2026, 08.40.34,0,"Ini @bhinnekacom yg ini bukan ya? Cmiiw"
syadwiwin,10/2/2026, 08.29.02,0,"Ia tahun namun pura2 tak tahu dan tak mau tahu."
bondanarliado58,10/2/2026, 08.27.49,0,"Kesalahan Nadiem itu ada 2, terlalu percaya anak buahnya di kementerian, dan mau menerima tawaran jadi menteri."
gunturkurniawan19,10/2/2026, 07.44.23,0,"Ga respect sama sekali, kecuali memang diputus pengadilan, maling selalu main alibi."
nurhayanirusla,10/2/2026, 07.36.23,0,"Jembreng dong mukanya.!!!!"
hdainga,10/2/2026, 07.13.50,0,"Aminn,,pak Nadiem tetap semangat 😇"
aditama46,10/2/2026, 07.01.40,0,"Kembali lagi, sbnrnya bawahan itu banyak yg main"
18mulana,10/2/2026, 06.55.46,0,"Semoga ini menjadi jalan agar pendidikan Indonesia bersih"
merlinkristina,10/2/2026, 06.49.16,0,"Dari awal kasus org2 pada koar2 nyalah2in pak Nadiem bukan krn beliau bersalah tp krn kebanyakan ga suka sama gebrakannya di dunia pendidikan. Mrk ga mau dimajukan SDM nya dan benci belajar hal baru. Ujung2nya menghujat padahal belum terbukti apa2. Setelah terbuka sprti skrg?kemana mrk yg hujat beliau di awal kasus gaje ini?"
fenny_lovewuchunkpop,10/2/2026, 06.39.55,0,"Semangat pak Nadiem baru ini saya dukung menteri dan saya bela di sekolah kebijakan pendidikan sedangkan menteri sekarang TDK mendukung honorer berkembang apalagi swasta kecil"
liem_yu_lian,10/2/2026, 06.36.14,0,"😢kasihan jadi kambing hitam"
ofik.98,10/2/2026, 06.34.56,0,"negri para begundal..."
faisal_no.rush,10/2/2026, 06.27.41,0,"Itulah pentingnya Integritas sebagai pejabat, Tangkap semua orang itu!!!"
maboru_nu,10/2/2026, 06.24.54,0,"Susah nya buktikan korupsi daripada maling kolor ya karena rata2 koruptor banyak uang dan mampu bayar pengacara mahal padahal intinya sama2 maling…ayo semangat kejaksaan buktikan 🔥🔥🔥"
galery_afa,10/2/2026, 06.22.03,0,"Semangat yang bela koruptor .. Konoha memang beda"
ada.dimana.keadilan,10/2/2026, 06.09.36,0,"Kalau cuma segitu sih sebenernya kalah besar dari yang sering diterima oknum kejaksaan 😂😂😂, itu jaksa yang nuntut Nadiem juga belum tentu bersih, munafik. Bersihkan dulu internal kejaksaan sendiri sebelum nyari kesalahan orang lain secara serampangan"
adetanuardi64,10/2/2026, 05.57.27,0,"Gasssss pak Nadiem"
mr_smile_grunge,10/2/2026, 05.51.15,0,"Negara nu hancur karena mantan presiden bajingan !!!!"
rioharyo_,10/2/2026, 05.37.22,0,"Emang anak anj"
fankychristian,10/2/2026, 05.31.31,0,"Sikattt"
deki_andika,10/2/2026, 05.19.35,0,"mengingat dunia pendidikan selama dia menjabat juga tidak ada perkembangan yang berarti dan malah makin menyulitkan, saya meragukannya jika dia sepolos itu..  di satu sisi konsep startupnya adalah gali lubang tutup lubang dengan pendanaan, bisa jadi dia ingin mencari jalan keluar alternatif/exit/pivot untuk startupnya dengan ia menjadi menteri..  tapi itu cuma daya khayalku berdasarkan data yang ada.."
putra_gandapura,10/2/2026, 04.51.23,0,"Anda salah, salahnya dari awal mendukung Jokowi"
hiputrirahma,10/2/2026, 04.26.45,0,"Pikir 1000x masuk pemerintahan kalo gini 😢"
chdewi.ris,10/2/2026, 03.21.36,0,"Rakyat butuh tau kenapa pendidikan ancur"
dinipunyaa,10/2/2026, 03.10.19,0,"dengan ga tau malunya mereka nganggap itu uang mereka sendiri kocakk"
gadaisinyaxixi,10/2/2026, 01.34.15,0,"gws wahyu haryadi, dapetnya paling dikit, muncul pulak di list😂"
cla.lily,10/2/2026, 00.12.02,0,"MASIH ADA SETAN2 NAJIS YG KLAIM INI ULAH PAK JOKOWI???..SEMUA DISANGKUT PAUTKAN!!! TAU GAK KL STAFF DI KEMENTERIAN ITU BERLAPIS2 DAN ISINYA JIN LINTAH SEMUA!!KL BISA MEREKA SEDOT SEMUA UANG NEGARA!!!! PAHAM!!!"
regi.lee,9/2/2026, 23.24.22,0,"PERTINYIINYI…. Beliau dapet apa?"
ataufiky,9/2/2026, 23.18.20,0,"Makanya ngantor dim, biar tau anak buahlu begemana kelakuan nya"
zam.brotta,9/2/2026, 23.17.17,0,"Trus apa hubunganya dgn Jokowi. Ga paham saya. Coba jelaskan dgn bukti, bukan mengarang bebas..😁 😁 😁"
adrianusyanuar1303,9/2/2026, 23.15.28,0,"Kenapa @kejaksaan.ri blm berani sikat para mafia ini...hayo ???😄"
hadi_wjy83,9/2/2026, 23.04.59,0,"😮👏"
dmidnite08,9/2/2026, 23.01.52,0,"Kasian yg kroco2 cmn dpt 6jt, yg kelas kakap dpt nya ribuan dollar 🤣🤣"
retnoiswaripriyantini,9/2/2026, 22.58.37,0,"😢😢😢"
deni_gunawanlibra,9/2/2026, 22.54.12,0,"Aneh ya yg jelas ada bukti gk di jadiin tersangka .. makin keliatan bobroknya hukum ini miris😢"
annisaaftrii,9/2/2026, 22.40.07,0,"Nama @jokowi mana????"
y_ramadhan69,9/2/2026, 22.19.44,0,"@bhinnekacom lg nyoba korupsi ka? 😂😂"
raosankuy,9/2/2026, 22.17.09,0,"Allah ga pernah tidur pa, semangat🔥"
agtesther,9/2/2026, 22.09.12,0,"busett"
akowari,9/2/2026, 21.34.35,0,"Skalian MBG di audit lah"
akowari,9/2/2026, 21.33.23,0,"Semagat pak Nadiem, Gusti ora sare! Anak bangsa ber integritas! I belive in you Pak @nadiemmakarim"
baqvan,9/2/2026, 21.28.44,0,"Si jack mana si jack"
meettheabons,9/2/2026, 21.24.44,0,"Mas menteri dikorbankan, yg kuat dan sabar ya pak... Pasti menang dan pasti kebuka! Proses ini sudah di rancang buat menutupi kasus lain... Jadilah pedang pembela rakyat nantinya pak, anda bersama.orang baik"
milameylanis,9/2/2026, 21.23.54,0,"Kebenaran akan terungkap pak nadim. Semangat🔥🔥🔥"
wahyuart90,9/2/2026, 21.22.07,0,"Memang gila negri ini, hukum begitu lemah terhadap pelaku korupsi"
sk_hennaart,9/2/2026, 21.04.48,0,"Aneh ketika ada istilah ""keuntungan hasil dari pengadaan"", kan bukan mengadakan untuk dijual lagi, kok bisa untung... Darimana untungnya? Itu korupsi..."
abdiqiqi,9/2/2026, 20.45.51,0,"Harus seret satu persatu"
a1710freaks,9/2/2026, 20.33.50,0,"Lah kirain dah bangkrut Bhinneka"
elshalih,9/2/2026, 20.23.02,0,"dr awal emg 0% mas nadiem korupsi. iba, sht sllu mas nadiem"
c7lin_,9/2/2026, 20.22.12,0,"❤️🔥 semangat pak Mentri ."
t_roynaldi,9/2/2026, 20.19.36,0,"Rusak darinujung daun sampai ujung akar, sudah saatnya reformasi rakyat"
gegegemagegege,9/2/2026, 20.07.05,0,"Masih menunggu kelengkapan alasan nadiem di jadikan tersangka, apa bukti nya, apa korelasi ya, sehingga status tersangka ada di bapak nadiem. Apa kartu AS yg di miliki oleh para penyidik ? Kalo mau transparan, buka semua dongg, jgn spal spil ajee"
komoratan,9/2/2026, 20.03.10,0,"Semakin sulit untuk percaya pada ASN/PNS di dalam lembaga penyelenggara negara. Tidak ikut korupsi auto minoritas 😢 Dan semakin jauh untuk diakomodasi kepentingan publiknya."
dapoerlaleutik,9/2/2026, 19.49.12,0,"Mau siapapun menterinya,.klo bawahannya masih mereka², ya sama aja😂. Wong yg jadi raja kecil para kepala² yg memang orang lama di kementrian🔥"
mdasyaa,9/2/2026, 19.44.45,0,"Oyaaaa lagi satu buka itu proyek SIPLAH Jugaaaa😂😂😂😂😂 pasti banyakkkj😂😂😂"
jvnt37,9/2/2026, 19.44.20,0,"Pak Nadiem harus bebas tanpa syarat"
jvnt37,9/2/2026, 19.43.31,0,"🔥"
mdasyaa,9/2/2026, 19.43.24,0,"Bukaaaaa bapakkkkk vendor” bnyk ngasih uang buat org” di dalam pemerintahan. ASN yg ikut pengadaan barang mulai dr laptop bnyk menerima gratifikasi. Coba bpk ibu buka di google cari itu yg namanya gaji pokok ASN mulai dr Daerah dan lihat golongannya, gaji mereka tidal bnyk. Tetapi gratifikasi mereka yg bnyk, makanya bnyk para ASN tidak belinerja baik, asal pintar menjilat bakalan naek jabatan. Gak heran liat ASN klo dr latar belakang keluarganya biasa aja bs nyekolahin anak di Internasional school, belum yg lainnya setiap bulannya. Ini ASN yg gak pny Warisan kaya yaaa dr turun temurun 7 keturunan. Ayoooo bersuara buka bobroknya pemerintah dgn budaya suap. Saya bangga dgn bpk jika memang venar bpk tidak menerima aliran dana tetapi coba buka mulai dr paling bawah dananya byk pak. Mereka mampu beli 2 rumah sekaligus saat pengadaan barang laptop dan cromebook."
katakata.sandy,9/2/2026, 19.41.46,0,"Kok bisa, yg menerima tidak tersangka tetapi pak Nadiem yg harus menanggung 😢"
anasadriansyah,9/2/2026, 19.40.48,0,"Ga mungkin Jokowi ga Nerima 😂"
asof_asoka,9/2/2026, 19.28.25,0,"Brarti kan jelas tersangkanya bukan nadhim"
asept1990,9/2/2026, 19.24.43,0,"Pentingnya selalu ngecek kerjaan anak buah"
leather.mjlk,9/2/2026, 19.24.23,0,"Percayalah saat beliau jadi menteri guru lebih sejahtera dan diperhatikan ❤️ makasih ya Pak Nadiem, saya hanya bisa mendoakan smoga masalah Bpk bisa cepat selesai dan keadilan bisa ditegakkan 😢 #freenadiem"
reddy_wisnu,9/2/2026, 19.13.54,0,"Takut tp udh ambil setengahnya😂"
mukhammadgufron,9/2/2026, 19.13.43,0,"Koruptor adalah penghianat negara harus dihukum mati. #hukummatikoruptor"
