username,timestamp,likes,komentar
peny_agustini,22/5/2026, 23.38.03,0,"Saya tidak melihat NIAT JAHAT nya, tp Nadiem ingin memutus jalur birokrasi panjang daerah yg BERPOTENSI Korupsi dgn melakukan pengadaan dan memilih spesifikasi dibawah standar mutu, dgn alasan DISESUAIKAN dgn kebutuhan daerah. Nadiem adalah korban sistem yg tidak melihat peluang kejahatan dibalik sistem itu sendiri, SEBELUM terjadi Korupsi."
andiknur_f,22/5/2026, 23.34.09,0,"lha terus apa fungsi LHA BPK, BPKP sebelumnya …??? yang menyatakan tidak ada kerugian negara..?"
perkarasulit74,22/5/2026, 23.31.09,0,"jaksa punya solusi? tidak"
bangkrist90,22/5/2026, 23.06.30,0,"Buzer bangke, opini sesat.."
budi_yoga_pramono,22/5/2026, 22.48.59,0,"Intinya mau diajak bikin proyek ga mau mknya dipidana"
saputra.bagas,22/5/2026, 21.46.10,0,"Negara tidak akan maju. Selamat tinggal bonus demografi. Selamat tinggal generasi emas. Salam tempel 🙏"
rickyfachriawangiw_en_,22/5/2026, 19.53.38,0,"BAJigur"
wisnu_prakarsa89,22/5/2026, 19.53.12,0,"Intinya saham goto mau di beli murah sama danantara , semurah mungkin"
emeraldpremium.id,22/5/2026, 19.24.34,0,"Penjabaran ini kan baru sebagai kesalahan nadiem . Harusnya kalo ini pokok masalahnya tinggal di tanya kenapa melakukan hal yg dijabarkan tersebut . Tapi nyatanya dalam sidang bukan ini pokoknya ."
achmad.dwiarifin,22/5/2026, 19.22.48,0,"terbukti bersalah? yang mana Ibam? seorang konsultan profesional dijadikan tersangka padahal konsultan g memiliki kewenangan untuk memutuskan…."
mardi.lambert27,22/5/2026, 19.03.46,0,"Fokus pada Fakta di persidangan pak. Jangan berdasarkan Opini anda sekalipun anda ini adalah pakar Hukum yang punya gelar Profesor atau apapun namanya. Apakah anda sudah menonton sidang kasus pengadaan Laptop Chromebook? Apakah disana terdapat bukti bahwa Nadiem melakukan Korupsi? Apakah disana terdapat pelanggaran yang dilakukan oleh Nadiem ketika menjabat sebagai menteri? Jangan Beropini apalagi berasumsi.  Toh kalau pada akhirnya segala tuntutan jaksa dikabulkan oleh Hakim, maka tidak ada salahnya kalau saya berkesimpulan bahwa ada yang salah dengan Proses Hukum di Negara ini.  Kenapa demikian? Kembali lagi ke FAKTA PERSIDANGAN. Bukan OPINI ANDA."
wiwik_siswahyuni,22/5/2026, 18.49.28,0,"Salah satu putra terbaik bangsa. Generasi muda yg inspiring. Saya termasuk salah satu org yg terjun di dunia pendidikan merasakan betul manfaat kebijakan beliau dr kurikulum merdrka, bantuan laptop dan quota yg meringankan gutudn siswa. Turut mendoakan semoga hakim menggunakan hati nurani nya dan memutus bebas pk nadiem. Amin"
pelautnusantaragrr,22/5/2026, 18.21.18,0,"Bgmn dgn Abolisi dari presiden??hanya Abolisi yg bisa membebaskan?"
mardiana_hendra,22/5/2026, 18.03.06,0,"bukannya waktu sidang ahli hukum admistrasi negara sudah menyebutkan jika kesalahan adminstrasi harus menggunakan hukum admunistrasi negara dulu ditunjukkan di sidang PTUN, ini malah langsung ke tipikor"
excelsobraziliansantos,22/5/2026, 17.54.35,0,"Siapapun bisa di buang saat tidak di butuhkan lagi . Yaa perkara siapa yang terganggu saja . Nadiem ganggu siapa pertanyaanya ?"
excelsobraziliansantos,22/5/2026, 17.53.30,0,"Udah kaya paling bener aja sampe dia memutuskan sendiri itu di anggap salah ?"
amirfafa_ig,22/5/2026, 17.39.51,0,"Bingung mana yg benar antara pemerintah dan Nadiem? 🤔🤔"
pram3inet,22/5/2026, 17.26.42,0,"""Kalau bawahanya saja salah, maka pemimpinya....."" Kalau menteri pemimpinya siapa ya.. ??"
pronusantara,22/5/2026, 17.23.03,0,"Ah, perang opini lagi… yang jelas dengan adanya kasus ini… saya sudah tidak berani lagi percaya hukum di konoha"
sssulton.ali,22/5/2026, 17.09.08,0,"Udahh kelihatan jatah dewan di sikat JD rame😂"
hsasmitasadewo,22/5/2026, 16.59.53,0,"Apakah menabrak aturan itu adalah dipastikan niat jahat ?  Bagaimana jika aturan itu sengaja dibuat untuk memuluskan niat jahat ? Buat aturan nya , maka kejahatan akan menjadi legal . Dan penabrak nya dengan niatan baik malah akan menjadi impostor, berbuat baik namun disangka jahat ."
ipung_purwatibintisukardi,22/5/2026, 16.55.56,0,"Hakim dan Jaksa mengadakan adakan. Maksain banget"
adenaftarisandy,22/5/2026, 16.51.45,0,"Akun buzzer yaa beginilah 🙌🔥👏"
andreasyuanky,22/5/2026, 16.45.40,0,"Kapan indonesia siap maju kalau begini mulu"
irysptr,22/5/2026, 16.09.17,0,"Its ok kalo gak bebas, tapi untuk ganti rugi dan masa tahanan yang menurut rakyat tidak adil. Dan jika di sejajarkan dengan kasus korupsi lain. Itu tidak masuk akal"
maybach2646,22/5/2026, 16.09.12,0,"Indonesia gak bisa dibawa maju. Terbelakang aja terus maunya. Sakarepe raja2 daerah rakus tapi bloon"
istomon07,22/5/2026, 15.49.45,0,"Pemerintah gagal Paham apa itu kebutuhan Croomebook dan internet dimasa yg akan datang. Kenapa demikian belajar adalah kecerdasan nyata dalam memahami ilmu , tidak hanya makan tapi belajar mengajar adalah tonggak ilmu pengetahuan."
andromedeans25,22/5/2026, 15.07.53,0,"Pelaku korupsi selalu terlihat sedih kalau sudah tertangkap"
asp_shanz,22/5/2026, 15.05.59,0,"Cek cek mas @nanda.djuanda"
dellapuspa.xyz,22/5/2026, 14.22.51,0,"Boomnya itu di Jokowi"
dj_elala,22/5/2026, 14.15.16,0,"Kalo gtu angkut juga jokowi, krn beliau waktu itu penguasa tertinggi"
tetensamuel,22/5/2026, 14.08.59,0,"Kan semua kerjaan mentri disetujui Presiden,,, ada rapat Kerja rutin,,, mereka kan laporan. Masa iya Presiden ga terlibat ?"
tunardi_klaten,22/5/2026, 13.56.56,0,"Konten ini bagian dari lingkar kekuasaan yang terusik dengan cara kerja nadiem.... Cuma cari pembenaran ajah...."
taufiqhabibi,22/5/2026, 13.44.05,0,"Coba bahas uu korupsi,uu batas umur capres, mbg, Mega korupsi Pertamini 😮‍💨"
waning.crescentt,22/5/2026, 13.29.42,0,"Berarti MBG & Koperasi Merah Putih juga sama ya"
nabilray_,22/5/2026, 13.22.08,0,"media buzzer juga ini"
fitriakurnia315,22/5/2026, 13.21.02,0,"Pingin mesuhi si mimin tpi msh tkt dosa,,,"
zaky.ahmad24,22/5/2026, 12.59.54,0,"Sya tidak setuju asumsi kalau bawahannya salah pasti atasanya salah, kita lihat kondisi negara konoha banyak yg korupsi tertangkap berarti atasanya juga korupsi bersrti pepimpin negara konoha juga salah"
agung_s00,22/5/2026, 12.51.01,0,"Isu politik atau pengalihan aja, sebenarnya ini ada dalangnya cuman ngumpet.  Hakim jaksa semua udah di skenario agar kasus terlihat nyata bersalah sebanarnya tidak. Kenapa bisa bilang begitu.. Hukuman di indonesia bisa dibeli. Kalo pengen tau lagi datang ke pengadilan yang nangani kasus² kriminal pasti tau sendiri"
juni_hendra,22/5/2026, 12.29.19,0,"Justru ini bodoh namanya buka celah birokrasi yang bobrok, yang namanya tender dipemerintahan ya melibatkan pemerintanhan..klo nadiem salah sdh jelas pemerintahan salah..lucu negeri ini..wajar tdk pernah maju..terbelakang..MBG yg jelas korupsi aj dibiarin..klo isu agama plng lantang..susah negeri ini"
irhamoo99,22/5/2026, 12.23.15,0,"Oalahh😂"
acayyy,22/5/2026, 12.18.53,0,"😮😮😮 Makin tinggi pendidikan makin rapih skema permainan. 👏👏"
vians_ong,22/5/2026, 12.17.35,0,"Sayangnya pihak BPK dan Kejaksaan yg pada saat itu disebutkan ikut melakukan.pengawasan dan supervisi thd proyek pengadaan chrome tidak diperhitungkan krn menurut pengakuan pak Nadiem project ini sudah ada approve dua institusi ini"
erickfernando03,22/5/2026, 12.10.53,0,"Ngomongin hukum di Indonesia itu jawaban nya udah jelas dari penyataan Bang Hotman, ""jangan pelit bayar pengacar"" jadi dah jelas yah kemana🤭"
wahyuap7,22/5/2026, 11.57.00,0,"Soal pengawasan 0 Besar dong ya BPK dan Kejaksaan Agung"
triyanto.sadji,22/5/2026, 11.50.13,0,"tapi PPK menerima suap kenapa tidak dianggap punya niat jahat? hanya karena pengakuannya?"
ahmrvndiii,22/5/2026, 11.42.45,0,"@irwandiferry bahasa bayi dong bang"
bambang_as,22/5/2026, 11.41.45,0,"Teman"" jgn pada ragu dgn postingan ini, jelas sekali kasus ini adalah kriminalisasi terhadap pak Nadim"
josan_hamim_art,22/5/2026, 11.28.53,0,"Atas perintah, arahan dan persetujuan siapa yg jadi atasannya??😮😢"
keydimsum,22/5/2026, 11.27.19,0,"Asekkk buzzer jaksa berakseeee"
pakcek_86,22/5/2026, 11.18.09,0,"Kebongkar kan niat ya 😢"
rahmatmo65,22/5/2026, 11.16.45,0,"Rampok  Uang Rakyat.Hukum Berat !! 50 Tahun !!"
abud_ixsel,22/5/2026, 11.14.46,0,"Saya ga tau dan ga terlalu pengen tau kasus nadim, terlepas dari kasus nadim. Jujur yang saya rasakan sebagai orang tua wali murid, saya merasa ada misi pembodohan generasi anak2 sekolah selama dia menjadi penguasa dunia pendidikan di Indonesia, itu yang saya pribadi rasakan, terserah orang mau bilang apa ttg pendapat saya 🙌"
surya.nenggala,22/5/2026, 11.14.14,0,"Dia Lupa kalo ada pandemi Covid-19 di tahun itu.. jadi lebih baik mengorbankan pendidikan anak, demi membuka ruang ""minta jatah"" yg dibalut dalam diskusi ""kebutuhan"".. kebutuhan yg ambigu antara kebutuhan pendidikan anak atau kebutuhan kantong pribadi yg katanya ""pemimpin daerah"" 🤣🤣"
andrepopanao,22/5/2026, 11.13.13,0,"Terus yang dijabarkan kesalahan administrasi dalam proses, atau kebijakan yang diambil yang dianggap tidak tepat, kerugian negara menghitung nya seperti apa?"
wellyfajri,22/5/2026, 11.03.32,0,"Kalau Boleh Tau program MBG yg dananya Sampe Rarusan T udh ada landasan Hukum / uud nya belum ya?? alokasi dana yg totalnya bukan main bahkan saat indonesia dalam keadaan terjepit seperti sekarang program ini terus berjalan, seaakan2 program ini punya landasan yg kuat sehingga tidak bisa di hentikan sama sekali"
judita5723,22/5/2026, 11.01.10,0,"O begitu.."
anakronggur,22/5/2026, 10.59.54,0,"Kalau arahnya ke sana, bagaimana dengan proyek pemerintah yang sekarang ini? Itu motor listrik untuk mbg, apakah sampai pelosok perlu? Mobil yg dari India apa kabar? Itu MBG apa semua membutuhkan? Ayoklah adil sedikit, jangan hanya karena kontra terhadap pemerintahan sekarang jadi sewenang-wenang."
patargtm93,22/5/2026, 10.43.48,0,"Makanya kalau bukan orang partai jangan pernah terjun ke dunia politik, sakit banget kalau tidak ada bekingan."
geniav20,22/5/2026, 10.32.47,0,"Admin uda dapat nasi bungkus kayaknya wkwkwkwkwwk"
tuan_anno,22/5/2026, 10.31.39,0,"Back sound nya, serasa ingin itu bangkit. Seperti di konoha, kepergian yuga dan asuma sensei ibarat nadiem dan amsal. Mereka berjuang melawan ketidakadilan. Saya angkat topi untuk 2 orang ini, sy pastikan akan menceritakan kepada anak² saya tentang sejarah perjuangan mereka."
luksiusmanroe,22/5/2026, 10.29.22,0,"Itu kan pendapat looo aja....tergantung anda berpihak ama siapa ,ya kan😂😂"
plutonemlovi,22/5/2026, 10.27.51,0,"Yang di bahas kasus mas menteri, komennya melebar kemana mana."
alfonsdjawa,22/5/2026, 10.23.51,0,"Cuma dugaan dugaan karena kedodoran dalam pembuktian…"
agung.septiaan,22/5/2026, 10.23.17,0,"mau tanya juga, apakah program MBG dan KDMP ini juga melaui proses sesuai  peraturan itu?"
akayajah12,22/5/2026, 10.21.36,0,"Lalu kerugianya dimna😂 klo ksalhan administris kok vonis bisa tinggi"
dentsurryo,22/5/2026, 10.10.34,0,"saya ragu penegakan di slide 8"
alimato.teacher,22/5/2026, 10.06.00,0,"@irwandazakaria Nah, di titik itu saya justru setuju Bang 👍 Kepercayaan publik terhadap penegakan hukum memang aset penting negara, dan itu harus terus dibenahi dengan transparansi, pengawasan, audit kekayaan, serta keberanian membersihkan aparat yang bermain. Tapi menurut saya, solusi terbaik bukan membakar habis kepercayaan pada semua institusi, melainkan terus mendorong perbaikan sambil tetap menjaga akal sehat. Karena kalau masyarakat sudah sepenuhnya tidak percaya pada hukum, negara bisa masuk fase yang lebih berbahaya: semua orang merasa paling benar berdasarkan opini masing-masing. Jadi kritik keras perlu, pengawasan publik juga penting. Tapi harapan terhadap perbaikan institusi jangan ikut mati."
dahacoen,22/5/2026, 10.04.04,0,"Ya maling tetap aja diproses walau banyak penghalang gk akan mundur sedikitpun hukum gk boleh tunduk dgn opini"
chepy.suparman,22/5/2026, 10.00.07,0,"mirip edit umur wapres karna pres"
shantyhutt,22/5/2026, 09.58.13,0,"Pak menteri ini mau memperbaiki sistem ..tapi kebentur sama aturan tertulis ..aturan inilah yg dibuat senjata untuk menjatuhkan pak menteri...menurut saya sbg orang awam ..sebenarnya bagus  ini..tapi ini tidak bagus bagi org2 yg berkepentingan ... Maaf jika ada kata yg salah #TidakBisaKuropsiMassal"
dikausman_,22/5/2026, 09.54.21,0,"Ngacak² MK gimana tu"
gitsigit.id,22/5/2026, 09.50.21,0,"Saya gak yakin sebagian besar org2 yg komen disini paham atau bahkan membaca semua postingan ini sampe tuntas."
drajatwahyu.n,22/5/2026, 09.47.57,0,"Jadi begitu lah agar terang benderang semua. Ayo driver kita ngojol ke jalan lagi, semangat"
muhindihantoro,22/5/2026, 09.38.32,0,"meteri yang mengatur spesifik teknis..yg kirim mobil india ke indo ketawa lihat ini..😂😂😂😂"
hartonopati41,22/5/2026, 09.28.25,0,"Biar pengadilan yg membuktikan, terbukti bersalah ataukah tidak"
wardani.adhi,22/5/2026, 09.26.36,0,"Andai skema ini juga diterapkan ke seluruh lapisan birokrasi dari bawah hingga pucuk pimpinan, sepertinya ... (sekian terima kasih)"
irina_binti_amlubis,22/5/2026, 09.26.16,0,"👏❤️ bravo jaksa penuntut umum lindungi mrk ya Allah pahamkan rakyat Indonesia"
mahfudthamrin,22/5/2026, 09.26.07,0,"Trus bagaimana kasus 291T harvei moeis? @maoinfoindonesia dilihat dari mana dia denda hanya puluhan M, yang dia korupsi hingga 291T? Hukumanya gak sebanding dengan nadiem makarim"
an.romdhani,22/5/2026, 09.23.52,0,"Bisa tolong tanggapi yg ini bu @inaliem18 sbg org awal kita butuh pencerahan"
afriza_rizki15,22/5/2026, 09.19.30,0,"Bersalah wajib di hukum"
naaa.ssssss,22/5/2026, 09.17.14,0,"Mulai perang opini nih..kyknya pihak jaksa mulai menyebarkan perang opini di medsos..mereka sedang terpojok dan membela mati2xan tuntutan mereka yg ngawur...salah menghitung kerugian negara....kalau dr penjelasan admin diatas jgn lupa mentri punya hak "" veto"" memutuskan kebijakan yg dianggap benar. Selagi dia tdk korupsi tdk massalah..buktinya progran chromebook sangat dirasakan manfaatnya di dunia pendidikan Indonesia sampai saat ini"
amanda_alexandria_,22/5/2026, 09.14.38,0,"semua yg duduk di kursi jabatan korupsi,tapi kalo hasil korupsi elu ? kita tak dapat bagain.elu gw anggap musuh,dan gw jatuh kan. wkwkwkwk😂"
reds.shah,22/5/2026, 09.14.23,0,"Buzzer.. okelah misal Nadiem ad rencana jahat atau emg iya trbukti korup&merugikan negara,knp pejabat2 lain yg dhadirkan dlm sidang pdhl ud mengaku ad pakai duit tuk kpentingan pribadi&bukti2 lain jg ad tdk dtetapkan sbg tsangka jg!?malah 2 org itu cuma dvonis bbrp thn.yg lainny bebas gtu aj,msh tetep bstatus pns jg.sdngkan Nadiem?gmn jg dgn vonis korupsiny Harvey yg jelas2 trbukti&mengakui korupsiny dgn jmlh ratusan T,brp thn vonisny?korupsi pertamina jg mrugikan negara ratusan T,brp thn vonisny?manalagi bbmny dioplos,bukan cm mrugikan uang tp jg kselamatan bnyak wrga."
leon_photowork,22/5/2026, 09.06.43,0,"Sedikit mencernah. Jadi nunggu 2030 ... Jaksa bisa menyeret, terduga korupsi, MBG dan koperasi merah putih. Yang terbukti,  dan ngakali aturan dan undang2. Wong deso nyimak bos...."
stefanus.henry,22/5/2026, 09.06.00,0,"Sebenarnya cuma memotong birokrasi tapi niatnya yang dinilai korupsi take over pengadaan"
cut_riz_ka,22/5/2026, 09.05.47,1,"Baru Kali ini maling dibelain sama Netizen.. ini bukti bahwa rakyat kita memang bodoh, tak peduli bukti fakta hukum, hanya peduli soal selera atau sosok yang disukai, that's it.."
kelvin_hadi_mail,22/5/2026, 09.03.25,0,"@hadifianwidjaja"
jayamarcelldmitri,22/5/2026, 09.01.10,0,"Anjirr beritanya Titipan , ada brapa orang tim bang yg memframing  berita ini dan yah namanya juga usaha yah wkwkwkwkw . Msih butuh tim DM aja bang asal cocok aja"
sotojumali74,22/5/2026, 09.00.26,0,"Yg seharusnya Starlink bisa mendukung programnya Pak Nadim dan terus berkelanjutan anak anak di pedalaman Indonesia pasti cerdas dan pintar tetapi kita kena prank lagi  pemilik Starlink tidak sejalan dengan  kebijakan  Bangsa Indonesia bahwa mencerdaskan anak bangsa adalah hak semua  anak bangsa Indonesia"
irsandikamal,22/5/2026, 08.59.41,0,"tebang pilih ini 😄"
m_firmansyah,22/5/2026, 08.59.26,0,"Dari penjelasan sekian banyak itu, semakin jelas gerombolan media pemerintah ini fokusnya hanya ingin menjatuhkan nadiem, tidak melihat fakta persidangan sama sekali. Padahal kemarin bilang tunggu hasil vonis persidangan bukan cuma tuntutan, dari sekarang udah menebar jala keyakinan mereka bahwa nadim pasti salah padahal fakta persidangan berbanding terbalik. Kalau pingin ngebahas mens rea ayo bahas juga mens rea merubah umur pendaftar capres/cawapres"
cebe69s,22/5/2026, 08.55.55,0,"Mbg emang usulan dari daerah mana....?"
alditia.nha,22/5/2026, 08.54.26,0,"Hukum di konoha  taiiii...😂😂😂"
chus_cho_smd,22/5/2026, 08.52.28,0,"Sy ini mantan kontraktor hihihi.... Jadi memahami prosedur dlm proses pelelangan pengadaan barang dan jasa.... Banyak pejabat PPK SATKER POKJA KONTRAKTOR DAN KONSULTAN YG MASUK BUI. Yang menabrak peraturan dan mainkan proses lelang.. jd klu Nadiem di bela itu hal yg tidak masuk akal krn dia menggunakan wewenang jabatan untuk menentukan pemenang...maka berhentilah membela nadiem biarlah proses pengadilan berjalan... So nadiem jg tidak bisa membuktikan bahwa dirinya benar.. krn bukti dlm pengadilan korupsi itu bukan hanya cerita tapi ada fisik"
suta_prawira,22/5/2026, 08.49.11,0,"Rezim membangun opini untuk bertindak zolim"
semburat.jingga2023,22/5/2026, 08.31.54,0,"Kalau Nadiem di Vonis bersalah, siap2 saja menteri dan mantan menteri yg mengeluarkan kebijakan kalau bersebrangan Pilihan politik akan jadi bulan2 an…. MBG dan kawan2nya akan diutak Atik setelah pemerintahan ini usai."
ihsan.wirasaputra,22/5/2026, 08.27.56,0,"Gimana ya kayanya kalau di kategorikan sebagai korupsi Dan kerugian negara sih kaya gak pas aja bos. Gak nyambung bos otak gw kalau kasus ini masuk ke korupsi. Walaupun sebagai rakyat gw gak keberatan sih dengan Chromebook. Itu yang membuat rakyat mungkin banyak yang pro dengan pak nadiem. Karena kita gak ngerasa di rugikan. Beda lagi halnya sama kasus oplos bensin, Kaos kaki, motor trail. Nah itu gak usah diusut pun rakyat gak setuju. Karena ga penting Dan keliatan banget mark upnya. Mungkin pak nadiem bisa di hukun tapi gak seberat ini sih. Kebalik ni hukum"
udintv,22/5/2026, 08.26.51,0,"Media buzzer nih!! Bahas juga donk tentang undang2 capres cawapres.. atau tentang KPK jadi PNS atau ketika teddy jadi sekretaris presiden... 🥱🥱🥱🥱"
pahitnya_kebenaran1,22/5/2026, 08.24.30,0,"Kalo pemerintah pusat yg ambil alih proyek yg seharusnya dikerjakan daerah gimana, seperti presiden yg memerintahkan ambil alih."
pahitnya_kebenaran1,22/5/2026, 08.20.47,0,"Lha kalo kita mau beli iPhone, masa ga boleh nulis iPhone. Tar dikasihnya android kan malah dibilang ga sesuai apa yg tertulis?"
sifebie_bie,22/5/2026, 08.15.32,0,"Saya sangat sepakat dengan ini. Namun ada beberapa hal yg diperkirakan demikian tapi tidak di adili.. 😮"
zaynalarif,22/5/2026, 08.14.48,0,"jadi ini media berita pemerintah😄"
rk.adi,22/5/2026, 08.14.28,0,"Framing preeetttt"
whatnikodid,22/5/2026, 08.12.26,0,"Kemarin uda cair ya bos infonya..? Wkwkkw"
andremurdianto,22/5/2026, 08.07.13,0,"Opini... Kontra opini,, kelompok masyarakat jahat bergentayangan. Tapi tdk berlaku unt hukum semesta.. dia akan cari jalannya sendiri. Manusia itu paradoks, silahkan pilih mana yg kalian inginkan, tp nurani berjalan beriringan dgn semesta. Percayalah itu..🔥❤️"
dadan.kurn,22/5/2026, 08.07.12,0,"Kasus ini adalah kaca mata canggih berspesifikasi tinggi yang bisa melihat batas antara Businessman dan Negarawan."
liesyedewi,22/5/2026, 08.06.01,0,"Akun buzzer"
billy_ferdinans,22/5/2026, 08.05.46,0,"Anak Abah nggak suka liat postingan ini..😂😂"
andreas88pratama,22/5/2026, 08.05.17,0,"Belum melihat jahatnya di mana. Cuma lihat orang itu idealis dengan ide besarnya dan harus menggunakan spek/brand tertentu, yang wajar sekali di expertise itu, seperti mendirikan startup."
danuahmad2009,22/5/2026, 08.04.15,0,"@donald.sitorus.14 PROYEK KOPDES HAMPIR 100% pakai MEREK TATA MOTOR dari INDIA ....SALAH atau BENER TUH BOS ?????????? ADA NGGAK ALIRAN DANA DARI ZYREX ke SI NADIM ???????"
musya_mir7,22/5/2026, 08.03.43,1,"Bacot soal mens rea yang gk jelas gini diurusin sampe divirqlin kya gini demi merubah atensi masyarakat buat nyalahin nadiem, eh sdngkn RATUSAN aturan di indo udh dibuat demi kelangsungan sistem lainya? Tau kan skrg nih akun brenti aja deh bacot soal ini malu udh kebnyakan pengadaan aturan yg udh ngerusak dan itu JELAS. Malu no ama gibran lewat umur aja tembus rakyat pada tolol karna g ngerti wkw"
ahmad_ainul_hadziq,22/5/2026, 08.03.20,0,"Hukum kita sedang sakit.. sedang buta, parah.."
hariisx,22/5/2026, 08.02.57,0,"Nadim udah diskusi sama pakar langusng (ibam) malah kayanya lebih bagus opsinya jadi daerah gabisa korupsi, sekolah2 langsung nerima bersih. Chrombokk juga bisa dijalankan secara offline, kalo alasannya jaringan maka komdigi yang harus disalahkan karna gagal memberikan akses internet yang merata"
dodi_edogawa,22/5/2026, 08.01.48,0,"Tapi pada prosesnya melibatkan kejaksaan dan BPK kan? Kenapa tidak diproses saat itu juga? Bantu jawab dong"
fatah2424,22/5/2026, 07.59.57,0,"Mens rea nya tajam ke bawah. Pria solo ga diadili juga? Mangkrak tuh ikn"
ahmadyufiddd,22/5/2026, 07.56.52,0,"Makin yakin ibam itu tumbal supaya ada terdakwa lain yg terjerat... Padahal dia sebagai konsultan nggak ngapa ngapain😂😂😂"
eagle_preneur,22/5/2026, 07.51.33,0,"RAKYAT LEBIH PERCAYA JAKSA DAN HAKIMNYA BERMAIN DALAM KASUS INI , ENTAH DIPOLITISASI ATAU ADA TITIPAN / PERINTAH UNTUK MENJEBLOSKAN NADIM AKIBAT DENDAMNYA PADA MASA LALU , YANG JELAS KASUS INI SARAT DENGAN KEPENTINGAN , ITU SEBABNYA BANYAK DITEMUKAN KEJANGGALAN"
mhariwahyudi,22/5/2026, 07.50.02,0,"🔥🔥❤️❤️"
bhagawanta_manggala,22/5/2026, 07.48.10,0,"Tampilkan sja buktinya. Gak usah banyak basa basi yg abu2 gak jelas."
ichocophile,22/5/2026, 07.47.21,0,"Mentri bukan jabatan tertinggi 🤭 ada atasan nya waktu itu kalau ga salah JOKO nama nya.. mentri sangat rentan menjadi tumbal proyek"
digitalcreatortool,22/5/2026, 07.46.39,0,"Pak Nadiem gak memahami fungsi e-catalog pengennya di seragamkan dengan kewenangannya meskipun niatnya baik gak ada indikasi korupsi tapi itu fatal dan salah.... karna tujuan e-catalog di buat y untuk menghindari intervensi dari pusat mau jadi presiden kalau gak tahu proses ini bakalan di penjara....niat baik belum tentu baik karna tidak mengetahui aturan yg sudah berlaku....pak Nadiem mungkin benar di niatnya yg mungkin baik tapi tetep salah di aturan yg sudah ada....ibarat orang mencuri untuk ngasih makan anaknya yg sudah kelaparan tp tetep salah di mata hukum"
nurlanaishak,22/5/2026, 07.43.28,0,"Terus soal MBG apakah pemerintah pusat tdk mempertimbangkan soal usulan dari daerah juga? Harusnya ada tu.. ada sekolah” yang gak butuh tu yang nama MBG.. pemerintah pusat main bungkas aja.. kacau"
akbarpahlewi,22/5/2026, 07.41.15,0,"padahal di chromebook itu ada fitur CDM (Chromebook Device Management) yg bisa mengatur apa saja yg boleh di akses oleh siswa, jika seandainya barang dicuri akses nya bisa di blok lgsng. Justru kalo di daerah beda2 permintaan, pengadaan ini jadi gak efektif gara2 beda ekosistem. selain berbicara hukum, penegak hukum kita juga harus paham IT karena kasus ini berkaitan dengan IT"
j_rafael_moms,22/5/2026, 07.41.00,0,"Nadiem itu tanpa jabatan mentri juga sudah bersinar😂 diakali melalui jabatan tuh sepertinya cocok buat bahlil🤣 orng kalo memang profesional siapapun pasti mau investasi, coba lihat itu pertamina udh dipaksa2 juga shell sama perusahaan swasta bbm lainnya masih enggan beli bbm dr pertamina ya krn lihat tingkah laku para pejabatnya yg gak profesional...jd kalo anda bilang mengakali melalui jabatan mungkin anda keseringan spt itu jd semua orng anda anggap sama spt anda🤣🤣🤣"
agnef41,22/5/2026, 07.40.00,0,"pencerahan"
bayu_biru25,22/5/2026, 07.37.18,0,",,,,,,hkqagit7😍"
digitalcreatortool,22/5/2026, 07.36.40,0,"Lah kalau seperti ini y memang salah DAK kok di atur pusat. .harusnya alokasi dana dari kementerian pusat itu kusus apbn..baru bener...karna kalau pakai DAK di atur pusat tahu sendirikan korupsinya gak bisa berjamah😂😂😂 jadi orang di daerah mikirnya di makan pusat sendiri tu cuan"
nauli.mix,22/5/2026, 07.35.47,1,"Dengan masuk politik. Menandakan nadiem masih punya sifat rakus."
line_wao,22/5/2026, 07.34.22,0,"Anak Abah beda dari yang lain, orang yang terindikasi korupsi, dan berpotensi di bui, mereka bela mereka minta dibebaskan, pokoknya harus bebas. Dan orang yang tidak korupsi seperti Pak Jokowi mereka paksa untuk diperiksa dan ditangkap, dimasukkan kedalam penjara. Saya heran sama kalian duhai Anak Abah, kok bisa cara berpikir kalian terbalik begini, kenapa tidak bertobat sih?, udah terlalu jauh kesesatan anda"
mwhaikal,22/5/2026, 07.32.19,0,"Kalo yg begini aja mens rea nya bisa sebegitu dicari & diyakinkan, harusnya menteri2 dan pejabat2 lain yg terang2an korupsi bisa dijebloskan juga donk ke dalam bui"
joseph_hengky_k,22/5/2026, 07.26.10,0,"Kebanyakan bacot, tetap aj gak ada yg percaya hukum di indonesia. Cuma pada pintar bicara kenyataan 0 besar , semua tergantung kepentingan."
aryabimo_styvania,22/5/2026, 07.22.51,0,"Keadilan dan kebijaksanaan tertinggi adalah HATI NURANI . PASAL2 , UNDANG2 ITU HANYA INSTRUMEN..."
budi.man6670,22/5/2026, 07.21.45,0,"😀😀😀😂😂💦"
danuahmad2009,22/5/2026, 07.21.10,0,"@musa_husna Gw MASIH WARAS Bos ...justru Loe cuma  MODAL BACOT, tapi NGGAK IKUTIN SIDANG dan BERITAnya Nadim"
masarya_official,22/5/2026, 07.20.19,0,"Project MBG, Project Koperasi Merah-Putih yg menelan biaya triliunan apa kabar?"
aryabimo_styvania,22/5/2026, 07.19.32,0,"Komen dikit"
starfell098,22/5/2026, 07.18.16,0,"Buzzer bego , counter argumen nya sampe berjubel masih aja posting argumen gini ckckckc"
