username,timestamp,likes,komentar
kolektor_prasejarah,6/7/2026, 14.10.59,0,"Terlepas benar atau salah, sy teringat dg program pak nadim pas jd mendikbud. Program zonasi sekolah benar2 merusak sekolah sekolah favorit zaman ku dulu. Harusnya sekolah menerima siswa berprestasi, akhirnya jg harus menerima siswa yg bermasalah. Memang baik mereka bisa sekolah dekat rumahnya, tapi bagi yg ingin sekolah ke sekolah negeri berprestasi jd tidak bisa. Semua ada plus minusnya tp lebih banyak minusnya program pak nadim. Beliau mengambil keputusan sendiri tanpa mendengar saran dan keluhan dr ahli dan tenaga pendidik 😢"
biahtun,6/7/2026, 14.09.37,0,"Semoga Pak Nadiem mendapat pahala yg luar biasa dari Allah SWT. Panjenengan orang baik"
only_wawan,6/7/2026, 13.40.00,0,"Koruptor"
genduu.na,6/7/2026, 13.31.16,0,"Udah lah g ngaruh juga ke hidup kita,"
alkiahultri,6/7/2026, 13.19.58,0,"RAKYAT SAKIT... 🥀🥀🥀"
alkiahultri,6/7/2026, 13.19.33,0,"Kmrn wktu korupsi gak ngajak rakyat😂😂pas d tangkap ingat rakyat"
nelsonmustika.02,6/7/2026, 13.00.02,0,"Jurist tan suruh pulang dulu Pak, jangan kabur 😂"
cjovanora,6/7/2026, 12.37.15,0,"Jujur okela mgkin dia ada korup, tp pls putusan hukuman dia terlalu lebay, yg korup 271T aja cuma 6,5tahun, nadiem ini udh kaya bunuh orang hukumannya😅"
reffiandi_w,6/7/2026, 12.30.03,0,"Nangis aja dibuat2"
atarashiriyuzaki,6/7/2026, 12.04.39,0,"Koruptor nangis apaan"
mlsy_indra,6/7/2026, 12.02.08,0,"Minta donasi lah karim ama pendukung2 lu 😂"
maulanasip,6/7/2026, 11.35.25,0,"Saya percaya kebenaran ttp percaya juga proses Hukum."
andri_ng77,6/7/2026, 11.25.59,0,"maaf pak, saya mengerti situasi yang bapak alami, apakah bapak ada kenal dan dekat dengan orang orang ring 1? hanya mereka yang bisa membantu bapak saat ini. ahok punya jokowi dulu. itu salah satu contoh aja ya pak, saya yakin bapak mengerti maksud saya. jika ring 1 semua menolak bapak, saya tidak tau bagaimana lagi cara nya. politik soal kepentingan, bukan soal kedekatan. apa yang bapak sampaikan mungkin ring 1 akan memberikan cerita yang beda ke presiden dan presiden pun terikat kepentingan dengan ring 1 untuk melindungi nya ketika menjalankan kebijakannya dan memastikan bisa 2 periode. saya hanya berniat membantu bapak sejauh pengetahuan saya. informasi ini bersifat netral, jadi saya harap yang baca juga netral ke saya. saya hanya rakyat biasa, bukan orang yang bisa diharapkan oleh bapak untuk bisa membantu selain dengan saran. saya juga tidak berani bicara terlalu jauh, nanti jadi saya yang kena masalah, terima kasih pak"
lucky6276600,6/7/2026, 11.18.31,0,"Lhaaa....ko minta tolong buat apa ... kalo terbukti ada korupsi di kasus Lu ya terima ...ko enak udah korupsi pengen ditolong ....balikin duit rakyat tuh ."
siti_ainul_mardiah,6/7/2026, 10.58.51,0,"Sama Allah serah pada Allah banyak doa"
tabitagabe,6/7/2026, 10.41.22,0,"Kalian jgn terkecoh dia pintar dia pengusaha😂😂😂"
terryrzkher,6/7/2026, 10.36.29,0,"🤣🤣"
sieminkoko,6/7/2026, 10.15.16,0,"Jalani aja prosesnya ....."
m.isnanto,6/7/2026, 09.58.46,0,"Yg bela ni orang pada sakit semua😂😂"
denisetiadi767,6/7/2026, 08.46.20,0,"Saya lebih percaya statement prof anhar gonggong daripada si nadiem pengkhianat bangsa ini"
metyrsim,6/7/2026, 08.43.19,0,"Tuhan tidak tidur🙏"
ikhsanull_,6/7/2026, 08.37.12,0,"Kemarin kemarin minta berantas koruptor, giliran koruptor ketangkap malah di bela mati matian. Mana open donasi lagi 😭😭"
pentasballis,6/7/2026, 07.49.46,0,"Harapan saya kepada masyarakat Indonesia itu udh pas.. karena harapan masyarakat buat para koruptor di hukum seberat beratnya dan mengembalikan kerugian negara.."
red_antfarm,6/7/2026, 07.26.05,0,"Bisa apa pak masyarakat Indonesia"
ibnabdilahhh,6/7/2026, 06.31.48,0,"Bapak minta tolong sama ALLAH !!! SEKELAS ULAMA SAJA PAK BNYAK YANG DI PENJARA !!!  ALLAH MENCINTAIMU MAKANYA TEMPAT TERBAIK BAPAK LEBIH BAIK DI PENJARA DARI PADA GABUNG SAMA FIRAUN DAN PENGIKUT SAMIRI AD DAJJAL..."
deri_bagus,6/7/2026, 06.26.50,0,"Anjay, main nya rapi banget, ketika kecium, minta tolong masyarakat, udah ganti kurikulum yg notabennya bikin anak tambah bodo hadeh"
ilhamrowby17,6/7/2026, 06.25.48,0,"Yg tersangka beneran malah main raja2 an, rusaak"
nandarreffendy,6/7/2026, 06.21.40,0,"🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣"
andi20313,6/7/2026, 06.07.24,0,"Kalau emang salah bagaimana??? Dan bagi yg bilang beliau gak dalah, taunya darimana??? Dan kalau ditanya saat beliau m3njadi mentri emang kebijakannya si kurang ya. Sebagai pendidik saya mengalami dan menyaksikannya langsung, chromebook juga gak tepakai dan kayak dipaksa aja si."
ahmadwildannst,6/7/2026, 06.05.13,0,"Minta tolong ke google"
dn_secarikertas,6/7/2026, 06.01.41,0,"Yang korup triliuanan cuma d hukum 2,5.tahun..🤣🤣"
runfornewdream,6/7/2026, 05.44.29,0,"Minta tolong ke Tuhan Pak Nadiem"
satria_west1,6/7/2026, 05.03.14,0,"Miskinkan koruptor"
muhamadhaidarzaballah,6/7/2026, 04.10.35,0,"Ayo dong para driver gojek, lewat dia lah kalian setidak nya masih bisa menggantung kan harapan, meskipun tdk membuat kalian kaya, tapi bisa membuat kalian bertahan hidup, bukan negara yg ngasih kita lowongan kerja, tapi dia"
muhamadhaidarzaballah,6/7/2026, 04.08.10,0,"Tdk bang, tdk akan ada guna nya mengharap kan ke adilan pada negara ini, negara ini terlalu mendewakan uang dan jabatan, hukum dan kemanusiaan itu belakangan, satu satu nya cara hanya lewat jalur langit, tuntut mereka semua di pengadilan akhirat."
yosiyuki322,6/7/2026, 01.21.24,0,"Lha koruptor,"
rizakidzo,6/7/2026, 00.35.54,0,"Fakyu 🖕"
iziftikhar,5/7/2026, 23.49.35,0,"KORUPTOR KO DI BELA, 😂"
juaiyak12,5/7/2026, 23.14.31,0,"Mintak tolong sama yg maha kuasa pak.. bismillah smg Allah beri yg terbaik 🤲🤲"
ade_prima97,5/7/2026, 23.05.35,0,"Menteri yg nurunkan iq anak anak 10 terakhir.. menterinya gen z"
peterson88999,5/7/2026, 23.04.12,0,"Google itu free. Ada tim kejaksaan di Kemendikbud yg turut dalam tim pengadaan, Umum kan nama nama nya. Lihat video Ina Liem. Guru, dealer Microsoft semua sudah training Microsoft sdh invest di depan utk produk Microsoft. Bill Gates dampe dateng ""menegur"". Malahan sudah di tetap kan Microsoft, gak taunya pake free Google. Kecewa dengan penghematan free Google. Buka hasil Audit nya 2025 keluarkan. Berapa harga Laptop dan Microsoft di Kejagung, KPK, BI, KSP, Sekab, DPR, Sekneg, dan seluruh kementrian. Mana hasil Audit 2024, 2025, KPU, dan KEMENDAGRI utk hasil Pemilu 2024 untuk 2 putaran Rp 71Trilyun, yg dipaksa 1 putaran sisa Rp35,5Trilyun kemana? Mana hasil Audit 2025 IKN, Kertajati, Woosh, katanya ADIL TRANSPARAN MAU NGEJAR SAMPE ANTARCTICA, PADANG GURUN. LAH NGAPAIN, KALO SP3 CUMA 1 HARI DI SOLO. ANTEK ANTEK ASING DI SOLO KABEH. Berani menangkap Kaesang yg merugikan negara 2T kasus peternakan udang gagal? Telah merugikan negara. Himbara kan milik negara. Berani nangkep SiPlester? Kasus Pertamina, si Kerry jelas menyatakan Keluarga Jowiwi turut menikmati hasil korupsi utk Pilpres 2014, 2019, kawinan 3 anak, mantu, ponakan, ipar Usman dan membiarkan korupsi, jelas pasal pidana nya, turut serta bersekongkol, memanfaatkan jabatan. Ayo keadilan keadilan. MEANWHILE DPR BUDEG."
fake_handsome,5/7/2026, 22.02.27,0,"Pernah liat konten, yg katanya ada dana investor dari goo** ke perusahaan beliau yg ijo itu, yg nilainya ga sedikit? CMIIW🤔. Kasus yg janggal klo gak dijelasin sama hakim dan detektifnya masyarakat juga sulit yaaa mahaminnya hum"
ardhisukma18,5/7/2026, 21.45.21,0,"pada teriak koruptor harus ditangkap, eh giliran ditangkap malah pada teriak bebasin 😂"
afdian_esa,5/7/2026, 21.30.24,0,"begini kah cara pemerintaan lama menjebak pak nadiem,,, mana yg teken, harus nya jgn pak nadiem aja,, presiden ikut andil."
ipan_suhendra,5/7/2026, 21.13.54,0,"Gak bisa bro, indonesia dah pinter bukan gak bisa di bodo2in lagi tapi dah punya power, dulu di kibulin diem aja karna takut dipecat atau di asingkan dalam pekerjaan nya sekarang nyeleweng dikit pake cara2 licik juga tetep ketauan dan disikat, korupsi sekarang walau canggih kalah sama oprasi senyap"
ach.ardy_,5/7/2026, 21.06.43,0,"Terus dana dari google ke gojek senilai dana korupsi itu apa pak😂"
dshepurwanti,5/7/2026, 20.52.19,0,"RI 1 skrng bs diharapkan kah😢"
00y.gpp_,5/7/2026, 20.42.34,0,"🥀😢"
lonny574,5/7/2026, 20.34.12,0,"NGERI NADIM"
emilmartinez706,5/7/2026, 20.32.32,0,"Udah selesai sidang nya bro, kalo merasa gak terima upaya hukum saja. Ngapain ngoceh sana sini, minta tlg lah sm PH mu."
mim_aminah,5/7/2026, 20.22.19,0,"Minta tolong k aplikasix pak Nadiem sj ."
ranikahasanah,5/7/2026, 20.19.12,0,"jangan mau bayar uang penggantinya nanti di…… lagii😢😭"
ayufriskana,5/7/2026, 20.06.44,0,"Hak asasi manusia sudah tidak ada Tuhan aja dilawan apalagi manusia 🥀"
chococool07,5/7/2026, 19.59.47,0,"Koruptor ko dibela😂..kocak....dia juga bikin pendidikan indonesia rusak koocak..mau dibuat sistem bisnis kaya amerika...memang nadiem tdk terima uang tapi chorome ada inves ke perusahaannya...koruptor ko di puji😂..jgn samakan dengan kasus tom lembong😢"
lisa.thamrin,5/7/2026, 19.46.34,0,"Makannya..... Sekarang baru tau kan..... Baru merasakan jd kambing hitam🔥🔥🔥 🥀🥀🥀 klo jd pejabat negara itu sing AMANAH"
ka_simun,5/7/2026, 19.23.31,0,"Masih ada langkah hukum lagi kan pak? Gas buktikan seterang-terangnya kpada yg mulia hakim bahwa dirimu benar. Indonesia wajib bersih dari pelaku KKN. HUKUM BERAT DAN MISKINKAN KORUPTOR."
salmanalfakbr,5/7/2026, 19.05.14,0,"Ke anies aja"
ghengshoe,5/7/2026, 19.00.13,0,"Lha wong KAMU KORUPSI dan SALAH ya pantas di hukum lha"
denifitri_astadipati,5/7/2026, 18.57.41,0,"Mana Ada maling ngaku.. Apa perlu d gebukin satu kampung??"
aufturnoff,5/7/2026, 18.41.06,0,"Masyarakat yg mana? 😅"
puji_wahyunie,5/7/2026, 18.18.10,0,"Pak Jokowi 2 periode loh 🥀💔"
bunjiyah,5/7/2026, 18.07.11,0,"Yang korupsi siapa yg di penjara kok pk Nadiem....."
pijat_baba_jojon_07,5/7/2026, 17.49.35,0,"Gara2 pak Nadime dikasih anggaran besar, pas dikasih langsung di tangkep... Siapa tuh yg ngaasih ga di panggil.."
enda_april91,5/7/2026, 17.41.13,0,"Drama terosss, Drama terossss. Kalo ketangkep selalu Drama , hadehhhhhh taek"
pepenk_abr10,5/7/2026, 17.30.35,0,"Koruptor itu maling, wajib d penjara 🔥🔥"
b.prinirwoto.b,5/7/2026, 17.21.04,0,"Berharap tinggal kpd Tuhan Y M Pengasih dan Adil"
johnfwsetter,5/7/2026, 16.41.29,0,"@prabowo help Pak"
deddyirawanto,5/7/2026, 16.34.49,0,"Minta tolong terakhir ya sama Allah pak, Allahlah yg akan membolak balikan ke adaan, jika mrka serakah menumbalkan dan merugikan org lain di kemudian akan di ambil kembali, krna harta itu cuma titipan Allah sementara kepada yg berhak..tunggu aja tgl mainnya... 😌"
rhino.642628,5/7/2026, 16.01.08,0,"JUSTRU RAKYAT INDONESIA YG MASIH WARAS YG MINTA TOLONG PD DIRIMU KEMBALIKAN UANG DAN HAK2 KAMI YG KAU MANFAATKAN UNTUK MEMPERKAYA DIRIMU SENDIRI ITU.... WAHAI BAJINGAN BESAR NEGARA‼️"
warkop.kubus,5/7/2026, 15.21.01,0,"Poin krusialnya, kenapa tidak menyebutkan nama presiden? Kenapa malah masyarakat Indonesia??"
slyn0121,5/7/2026, 15.16.26,0,"Pendidikan dibkin bobrok"
shittaaps,5/7/2026, 14.59.11,0,"yaelaa nangis mulu..."
gslarosa_,5/7/2026, 14.27.23,0,"Pengacaranya Tuhan kasih Hikmat agar ditemukan titik terang bila perlu banding"
kurotaad,5/7/2026, 13.56.54,0,"Orang sekelas nadim saja digituin apalg kpd rakyat jelata💔💔💔😢😢😢"
carisona2,5/7/2026, 13.33.12,0,"Jangan lupa berdoa kepada Allah SWT"
sastya_fara,5/7/2026, 13.15.30,0,"Pret"
fernandothms_,5/7/2026, 13.06.45,0,"udah bisa ikut dracin ya pak"
camel.4086,5/7/2026, 12.44.35,0,"hukum karma opang, angkot, taksi. becak dlll😭"
camel.4086,5/7/2026, 12.43.31,0,"emang ente ngak punya tuhan? 😭"
yayanrudiana,5/7/2026, 12.24.21,0,"NPD gk sih"
aya6112025,5/7/2026, 12.21.10,0,", jurist tannya mana, masa anak baru kemarin jd staf ahli mentri , yg benar sja pa, ngak ada orang yg profesional ya pa...trus uda begini , nangis..mana jurist tannya pa..kok kabur, aneh ya.."
adhi22.03,5/7/2026, 11.00.05,0,"Yaa, anda harus bertanggung mas. . ."
febriant0226,5/7/2026, 10.49.25,0,"koruptor kok di belah, aga laen penduduk konoha 🥀"
liennurim,5/7/2026, 10.13.02,0,"Allah Maha Tahu, sabar"
farhan_hans,5/7/2026, 09.40.51,0,"Kalau korupsi... Bagaimana..? Harus minta tolong ke siapa..? Pendidikan tambah ambruk"
atas_barita,5/7/2026, 08.34.20,0,"Tidak ada gunanya koar koar bro, anda sudah di kuliti oleh Jaksa dan hakim dengan fakta bahkan sampai gimana cara maen mu di kasus ini di persidangan, permainan mu sangat bersih hingga banyak orang yang tertipu, dana "" Itu memang tidak langsung masuk ke rekening mu tapi dana yang masuk ke gojek dan pertumbuhan kekayaanmu yang tiba"" Melonjak Drastis Seakan-akan dana itu dari hasil gojek, pertanggung jawabkan uang rakyat itu yang Anda manipulasi jadi saham"
bbambanghartadi,5/7/2026, 08.26.06,0,"Lagian buat pengadaan untuk kepentingan bisnis nya. Semua orang yang pinter, pasti tau skema nya. Cuma IQ kecil yang bilang tidak ada korupsi dalam kepentingan 😂"
raiyatya,5/7/2026, 07.57.34,0,"Minta tolong sm Allah pak, bukan kepada manusia"
elias_cavalera,5/7/2026, 07.41.21,0,"Ah preeet lah Nadiem....kocak,giliran demo treak tangkap koruptor,hukum ma TI ,giliran di tangkap di vonis 10 tahun ,pada nangis belain koruptor,yg bermain dengan drama nangis nya,kocak..😂"
mujahidah685,5/7/2026, 07.20.16,0,"Sabar pak ada Allah yg akan menghukum org yg bersalah 🙏"
jonathannnchristiannn,5/7/2026, 07.14.05,0,"Pinter klu ngomong emang"
zulfikarshiro,5/7/2026, 06.57.26,0,"Maling cari bantuan 😂"
ayah_yecha,5/7/2026, 06.17.08,0,"Udah bener jadi tukang ojek malah menyembah pria cungkring perusak negeri...apes pak nadiem..."
astisamrth,5/7/2026, 05.24.15,0,"Orang yg jelas2 bikin rugi malah ga diusut. IKN, Woosh, bayar mahasiswa demo abal2. Sialan geng solo itu memang"
ferydiansyaahhhh,5/7/2026, 05.13.03,0,"Salah ya salah .."
sahrial_agustian,5/7/2026, 01.39.48,0,"aman aja pendukung mu siap open donasi kok"
alisharaffi268,5/7/2026, 01.10.47,0,"Ceurik"
kamtoresep8842,5/7/2026, 01.04.47,0,"Masih bisa berdrama ya pak😂😂😂😂"
kamtoresep8842,5/7/2026, 01.04.31,0,"Masih bisa berdrama ya pak😂😂😂😂"
kamtoresep8842,5/7/2026, 01.04.14,0,"Masih bisa berdrama ya pak😂😂😂😂"
ajisetia60,5/7/2026, 00.57.43,0,"Minta tolong ke Yuristan pak."
aprizal637,4/7/2026, 23.01.50,0,"Koruptor kok minta keadilan dan minta tolong kepada masyarakat🤣"
ahmienqueror,4/7/2026, 22.51.40,0,"Pak Nadim pinter tp ada sesuatu yg kita tidak tau  yg tau hanyak dia tuhan dan Gogel"
evisusanto7,4/7/2026, 22.45.58,0,"pak Nadiem Anggaran nya di perbesar. engga papa di mulai tahun ini nanti kan ganti presiden di mulai yg gede jadi  presiden yg akan datang melanjutkan nya.  Coba sering bapak nadiem ucapkan di media."
doblakglempang,4/7/2026, 22.38.40,0,"Prettt"
aspjha98,4/7/2026, 22.01.42,0,"Korup ya korup aja😌😌😌, gak usah banyak drama 😌😌😌"
swn_1012,4/7/2026, 21.48.00,0,"Bnyk x yg respect sm Bpk ini, pdhl emg iya kenyataan nya korupsi😂"
chllyfrdb,4/7/2026, 20.55.49,0,"Yo iku pak yg pernah dirasain ke rakyat kecil yg minim dana jika bersalah, apalg sampean yg byk uang. Inilah yg namanya keadilan bagi seluruh rakyat indonesia"
amnmrdii,4/7/2026, 20.54.44,0,"jan lupa open donasi"
atomyayobisa,4/7/2026, 20.53.22,0,"Kenapa uang korupsinya gak bisa dideteksi mengalir ke siapa?"
zhetzy____18,4/7/2026, 20.51.42,0,"Minta tlong sma Gibran aja pak kan kemarin bapak jdi Mentri nya pak Jokowi siapa tau kn Gibran bisa nolong bapak yg mna BPK pernah jdi Mentri pak Jokowi"
bangrom_abyhusien004,4/7/2026, 20.46.59,0,"Inikah yang di katakan Akhir zaman orang baik seperti buih di lautan yang terombang ambing"
_vo94_,4/7/2026, 20.26.47,0,"Aku tuh cuma heran kenapa jokowi gak diseret. Aneh gitu, padahal dia mentri jaman jokowi"
dedeusep76,4/7/2026, 19.58.52,0,"bebaskan nadiem makarim"
maspro_permasproperty,4/7/2026, 19.53.05,0,"Lha kok bingung minta tol ke siapa emang ga punya Tuhan 😂😂😂"
eikawahyudi,4/7/2026, 18.47.58,0,"Pelajaran: udah deh gak usah duduk di pemerintahan"
marcostalking,4/7/2026, 18.27.39,0,"Diiihhhhh😂"
xxy_elon09,4/7/2026, 18.15.31,0,"Masih ada Tuhan pak"
lindaakbar05,4/7/2026, 18.12.56,0,"Pengadilan Allah untuk mereka yang JAHAT sudah menunggu ...."
arilmusril,4/7/2026, 18.08.52,0,"Lu makan duit sendiri sekarang minta tolong"
ekomsatrio,4/7/2026, 17.42.38,0,"Kebodohan mas nadiem adalah mau dijadikan mas menteri oleh raja jawa plonga - plongo. Jika merasa didzolimi maka doakan siapapun mereka harus dilaknat Alloh di dunia dan di akherat beserta seluruh anak keturunannya"
islamiabidi,4/7/2026, 17.33.14,1,"Wkwkwkwk... Koruptor lagi drama kok dipercaya, pake acara donasi segala, kalau gak bersalah buktikan, jangan drama korea gitu bos 😂 Koruptor harusnya dihukum mati, kalau terbukti bersalah semoga Nadiem dihukum mati... Amin ya Alloh... 🤲"
adi_firmanhuda,4/7/2026, 17.09.35,0,"Diaspora n org2 pinter, mikir 1000x deh klo diajakin balik ke konoha. Mending nyari dolar aja diluar, trus kirim buat ortu n sodara yg membutuhkan. Dah gitu aja. Moga2 2029 ganti rezim"
unisyaiful,4/7/2026, 16.56.03,0,"Justru itu kekeliruan bapak, disini istilah ""kejujuran"" tidak laku, dan jadi momok bagi pemegang kekuasaan."
jack_benz_bast,4/7/2026, 16.19.25,0,"Minta ke Jokowi 😂😂😂"
lydiadila_,4/7/2026, 16.17.19,0,"ya kan emang lo salah pak"
veermanagnes,4/7/2026, 15.50.32,0,"Makanya pak jgn mau jadi Mentri nnti BPK terjebak biar GK mkn duit juga pasti jadi terdakwa heeeheee.kalo udh kaya bisnis usaha sendiri aja lebih aman juga yaaa"
ririn_sianturi,4/7/2026, 15.27.28,0,"Penghakiman Tuhan jauh lebih mengerikan buat orng2 yg terlibat dan bertanggungjawab buat kasus ini🔥"
bejoazach,4/7/2026, 15.25.28,0,"Banyak yg cinta negri tp negara malah mendurhakai kita."
luthfialdian28,4/7/2026, 15.08.15,0,"Harus kamu bilang gini HIDUP JOKOWI gitu pak"
alanardiannn,4/7/2026, 13.35.52,0,"😂😂😂"
niningjusuf,4/7/2026, 13.28.18,0,"minta tolong lah kepada Allah SWT..Dzat yg Maha Kuasa Atas Segala Sesuatu.. yakinlah semua akan mendapatkan ganjaran atas setiap perbuatanx..bpk org baik..dan akam banyak org baik yg akan mendoakan bpk.."
rumisah56,4/7/2026, 13.23.26,0,"💔💔💔💔😂😂😂😂😂hasbunallah wanikmal wakil semangat terus bafak yg hebat bafak harus tegar dan kuat"
rumisah56,4/7/2026, 13.20.41,0,"Masya Allah tabarokallah hasbunallah wanik mal wakil bafak naden yg terhormat jangan bersedih Allah akan tetaf membatu bafak Allah maha tau dari fada hamba nya Allah akan memberi jalan kebenaran bafak naden yg Soleh bafak lazim mendekan kan diri kefada sah fenolong.."
butterflyfireball,4/7/2026, 12.59.12,0,"Nadimakarim bebas kaga bersalah"
ace_suph,4/7/2026, 12.39.25,0,"Playing victim"
inna_prasetya,4/7/2026, 12.19.10,0,"Giliran korupsi minta keadilan njirrr💔"
anasrll1,4/7/2026, 11.12.04,0,"Karuptor kok minta tolong"
joni884483,4/7/2026, 11.06.36,0,"Uangnya di makan jokodok. Sarjana di tipu tukang kayu. Anjai"
fitra_the_explorer,4/7/2026, 10.49.08,0,"HIDUP SUDAH ENAK,,HARTA SUDAH ADA.EEHH DI TAWARIN JADI MENTERI MAU..... SAYA JUGA GX HABIS PIKIR PAK,,KENAPA ANDA MAU DI ANGKAT JADI MENTERI..."
samginting,4/7/2026, 10.31.05,0,"Jangan lakukan lagi Pak Men"
ronte889,4/7/2026, 10.18.56,0,"Perlu minta tanggung jawab dari jkw."
nurhazzadin,4/7/2026, 10.18.06,0,"Penjahat smua pejabatnya"
trisnasanthi_3103,4/7/2026, 09.58.06,0,"Semangt pak nadiem,sy tau bapak org jujur wlpn sy smpet ga trima sm kurikulum yg bapak buat lawan trus para koruptor"
_mochammadanwar_,4/7/2026, 09.47.59,0,"Wkwkwkwkw"
master.fathur,4/7/2026, 09.44.30,0,"kamu hadir lebih baik dari negara Pak Nadiem💔"
gm.mughni,4/7/2026, 09.26.10,0,"Giliran seneng Duitnya di makan sendiri, giliran ketangkep minta dukungan sama yg lain 🗿"
cristianmarbunn,4/7/2026, 09.23.33,0,""
yoanita.scofield,4/7/2026, 08.58.18,0,"Banyak yg tiba tiba jadi ahli hukum, melebihi ahli hukum sendiri 😂"
rizalpacina5,4/7/2026, 08.57.42,0,"🥀🥀🥀🥀🥀"
tott_tnp,4/7/2026, 08.52.32,0,"@prabow tolong pak berikan keadilan buat pak Nadiem, masa bapak cuma diem doang giliran org yg bener"" merugikan negara ini bapa maafkan"
aisyah_knissa,4/7/2026, 08.38.30,0,"Koruptor kok di bela... Rakyatnya sama saja dengan pemerintahnya... Dongo semuaa"
ida_sari67,4/7/2026, 08.37.55,0,"Semangat Bpk, Allah bersama Bpk"
dianahanifach,4/7/2026, 08.33.44,0,"Para Hakim...tak takutkah kalian kpd ALLAH...🔥"
rikisetiaabdillah,4/7/2026, 08.27.20,0,"Ekting nangismu bagus mas nadim😂"
deogrunch,4/7/2026, 08.26.34,0,"Kuliah hukum tinggi2 Cuma buat jadi penjahat? Konoha.... Konoha"
rofiandi8,4/7/2026, 08.05.40,0,"Mampus"
innewidyapuspita,4/7/2026, 07.42.57,0,"jangan maruk mk ny udh enak jadi pngusaha eh mauny jd menteri"
kedai_mang_momond_plg10,4/7/2026, 06.42.05,0,"Berani berbuat berani tanggu jawab sinetronmu bagus"
tindas96,4/7/2026, 06.35.36,0,"Kang korupsi kok minta dibela sadar woiiii gara” dia pendidikan hancur"
lenihij,4/7/2026, 06.00.38,0,"tuhan tolonh kelurkan burung ababil untuk membantu pak nadiem"
fihrinisyamsu,4/7/2026, 05.57.24,0,"Udah jo playing victim"
jackmaaa22,4/7/2026, 04.58.11,0,"💔🥀😭"
syahid_al_02,4/7/2026, 04.38.17,0,"Hukum negri yang aneh . Banyak Orang pintar bener di salahkan dan dihukum tp orang yg salah dan tidak benar dilindungi dengan kelompok'' nya . Semoga Indonesia selalu dijaga ."
